name	male	female	group	type	weight	oil
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.38	3.808
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.45	3.792
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.78
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.33	3.774
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.32	3.764
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.31	3.751
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.38	3.746
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.38	3.735
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.43	3.735
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.46	3.725
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.721
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.32	3.701
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.592
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.42	3.569
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.565
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.37	3.505
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.47	3.49
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.34	3.487
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.482
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.456
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.34	3.449
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.38	3.432
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.42	3.396
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.38	3.386
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.337
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.33
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.34	3.316
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.292
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.284
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.3	3.265
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.26
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.34	3.243
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.213
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.42	3.212
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.35	3.185
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.31	3.139
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.43	3.136
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.37	3.109
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	3.106
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.32	3.091
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.4	2.927
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.39	2.869
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.31	2.837
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.63	2.83
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.31	2.649
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.31	2.649
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.3	2.243
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.32	2.215
C1DAN	CAU1	ZD958	ZD958/CAU1	H	0.32	2.029
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	7.058
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.36	6.903
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	6.903
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	6.81
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	6.808
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.808
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	6.78
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	6.743
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.72
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	6.676
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.617
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	6.603
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	6.595
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	6.585
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.576
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.539
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.539
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.526
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	6.525
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.35	6.47
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	6.464
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.458
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.36	6.433
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.432
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	6.429
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.429
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	6.428
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	6.416
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.408
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.407
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.375
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.367
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.352
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.322
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	6.289
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.275
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	6.259
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.37	6.248
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.237
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	6.217
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	6.182
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	6.18
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	6.148
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	6.141
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.36	6.139
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	6.132
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	6.129
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	6.122
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.093
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.092
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	6.089
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	6.088
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.067
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.059
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.35	6.053
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.051
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	6.037
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.03
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	6.021
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	6.018
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	6.001
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	6.001
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.997
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.994
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.992
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.991
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.984
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.49	5.981
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.967
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.958
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.952
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.932
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.924
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.917
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.913
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.901
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.899
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	5.845
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.825
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.803
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.789
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.786
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.771
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.767
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.764
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.733
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.719
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	5.706
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.696
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.685
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.669
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.667
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.666
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	5.664
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.647
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.644
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.643
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.635
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.62
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.618
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.606
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.606
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.591
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	5.589
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.562
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.546
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.539
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.536
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.49	5.529
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.524
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.506
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	5.505
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.499
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.49
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.478
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.475
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.467
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.462
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.46
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.451
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.443
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.442
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.34	5.433
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.433
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.423
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.415
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.414
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.405
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.395
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.393
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.393
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.374
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.368
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.35	5.363
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.358
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.344
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.343
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.332
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.329
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.325
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.256
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.253
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.249
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.243
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.235
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.226
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	5.18
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	5.168
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.153
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.148
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.145
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	5.14
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.125
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.38	5.116
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.11
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	5.11
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.109
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.104
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.058
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	5.051
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.043
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	5.035
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.39	5.034
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	5.029
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	5.021
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	5.018
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.51	5.012
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	5.003
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.51	4.999
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.979
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.44	4.965
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	4.957
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	4.938
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.926
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.42	4.875
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.49	4.873
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.47	4.832
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.759
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.748
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.724
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.4	4.673
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.41	4.555
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.5	4.549
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.46	4.443
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.45	4.327
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.2	4.294
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.43	4.221
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.48	4.025
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.34	2.807
C1ER	CAU1	ZD958	ZD958/CAU1	C	0.29	2.053
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	5.682
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.634
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.634
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.591
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.579
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.34	5.531
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.478
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.417
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	5.272
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	5.265
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.34	5.175
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	5.164
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	5.112
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	5.081
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	5.06
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	5.054
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	5.028
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	4.998
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.911
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	4.905
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	4.891
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	4.86
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	4.838
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.836
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.819
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.812
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	4.788
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.786
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.778
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.763
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.26	4.712
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.704
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	4.696
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.677
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.668
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.667
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.657
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.41	4.648
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.635
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.589
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.585
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.562
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.551
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.34	4.54
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.537
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	4.525
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.507
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.506
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	4.506
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.506
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	4.499
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	4.463
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.451
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	4.43
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.3	4.418
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	4.39
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	4.357
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.328
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	4.323
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	4.312
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	4.31
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.7	4.233
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	4.174
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.29	4.148
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.125
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	4.121
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.29	4.112
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.41	4.07
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	4.056
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.41	4.038
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.41	4.025
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.3	3.983
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.978
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.948
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.934
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.925
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	3.921
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.23	3.892
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.871
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.868
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.845
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.841
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.834
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.808
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	3.805
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.799
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.797
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.769
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	3.768
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	3.76
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.3	3.755
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.746
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.727
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.72
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.706
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	3.703
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.7
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	3.696
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.681
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.67	3.677
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.65
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.636
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.31	3.627
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.623
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	3.617
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.26	3.608
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	3.604
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.601
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.66	3.593
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.42	3.587
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.576
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	3.549
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.474
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.439
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.41	3.413
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.42	3.409
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.33	3.401
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.32	3.314
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.34	3.261
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.26	3.258
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.218
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.37	3.212
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.202
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.39	3.172
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	3.123
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.27	3.117
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.4	3.097
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.35	3.086
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.38	3.077
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.36	3.039
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.42	3.024
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.43	2.956
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.26	2.942
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.26	2.924
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.27	2.771
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.27	2.742
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.27	2.677
958C2DAN	CAU2	ZD958	ZD958/CAU2	H	0.7	2.472
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.35	7.501
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.42	7.092
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.41	7.059
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.4	6.041
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.35	5.864
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.43	5.77
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.34	5.675
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.41	5.607
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.39	5.569
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.34	5.523
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.38	5.515
958C2ER	CAU2	ZD958	ZD958/CAU2	C	0.41	5.489
